County,Date,Acres (of whole parcel),Parcel #,Starting Address,HWA,EHS,DBH,Tag #,Lat,Long,Notes
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,7,7912,43.05043,-86.23831,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,10,7913,43.05042,-86.2383,Multistem
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,10,7914,43.05038,-86.23825,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,9,7915,43.05039,-86.23814,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,5,7916,43.05038,-86.23814,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,9,7917,43.0504,-86.23814,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,10,7918,43.05039,-86.23812,Multistem
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,6,7919,43.05035,-86.23815,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,13,7920,43.05036,-86.23812,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7921,43.05038,-86.23808,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,6,7922,43.05033,-86.23807,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,7,7923,43.05027,-86.23811,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,6,7924,43.05026,-86.23807,Multistem
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,6,7925,43.05026,-86.23797,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,10,7926,43.05023,-86.23797,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7927,43.05022,-86.23797,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,6,7928,43.05029,86.23793,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,12,7929,43.05032,-86.23798,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,5,7930,43.05027,-86.23785,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,6,7931,43.05029,-86.23775,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,6,7932,43.05025,-86.23737,"Multistem, tag facing W"
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,10,7933,43.05011,-86.23731,
Ottawa,11/12/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,11,7934,43.0501,-86.23733,Multistem
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,6,7935,43.05098,-86.23667,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,6,7936,43.05097,-86.2366,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,6,7937,43.05095,-86.23653,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,10,7938,43.05097,-86.23787,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,11,7939,43.05101,-86.23797,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,12,7940,43.05138,-86.23797,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,12,7941,43.05138,-86.23796,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,12,7942,43.05141,-86.23789,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,8,7943,43.05146,-86.23792,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,15,7944,43.05145,-86.23787,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,12,7945,43.05146,-86.23778,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,15,7946,43.05232,-86.23781,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,13,7947,43.05233,-86.23761,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,12,7948,43.05235,-86.23754,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,16,7949,43.05235,-86.23754,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7950,43.05233,-86.2375,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,8,7951,43.05227,-86.23744,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,10,7952,43.05228,-86.2374,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,5,7953,43.05222,-86.23739,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,9,7954,43.05223,-86.23733,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,11,7955,43.05223,-86.23733,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Out of Reach,14,7956,43.05218,-86.23745,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,5,7957,43.05217,-86.23745,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,6,7958,43.05211,-86.23744,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7959,43.05214,-86.23739,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,11,7960,43.05217,-86.23736,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7961,43.05212,-86.23732,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7962,43.05211,-86.23727,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7963,43.05213,-86.23719,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,6,7964,43.05206,-86.23717,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,5,7965,43.05206,-86.23714,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7966,43.0521,-86.23708,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7967,43.05211,-86.23703,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,6,7968,43.05211,-86.23705,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,6,7969,43.05212,-86.23705,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7970,43.05215,-86.23706,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7971,43.0522,-86.23714,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,9,7972,43.05219,-86.23715,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,8,7973,43.05233,-86.23714,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,5,7974,43.05225,-86.23712,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,5,7975,43.05221,-86.23706,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,Yes,5,7976,43.0522,-86.23705,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,11,7977,43.0522,-86.23701,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7978,43.05224,-86.237,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,5,7979,43.05222,-86.23695,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,11,7980,43.05222,-86.23692,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,12,7981,43.05218,-86.23692,Multistem
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7982,43.05214,-86.23688,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7983,43.05214,-86.23686,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,11,7984,43.05215,-86.23685,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,5,7985,43.05214,-86.23682,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,19,7986,43.05214,-86.23682,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,12,7987,43.05212,-86.23673,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,13,7988,43.05211,-86.23671,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",No,ND - Proximity Skip,5,7989,43.05208,-86.23672,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,6,7990,43.05209,-86.2368,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7991,43.05206,-86.23685,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,7,7992,43.05206,-86.2369,
Ottawa,11/18/2019,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Out of Reach,ND - Proximity Skip,5,7993,43.05205,-86.23697,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,7349,43.04999,-86.24012,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7350,43.04998,-86.201,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,7351,43.05,-86.24016,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,7352,43.05003,-86.24017,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,16,7353,43.05002,-86.24017,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7354,43.05005,-86.2402,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,13,7355,43.05003,-86.2402,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,7356,43.05,-86.2402,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,7357,43.04992,-86.24023,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,7358,43.0499,-86.2402,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,7359,43.04995,-86.2403,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,7360,43.04995,-86.2403,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7361,43.04994,-86.24029,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7362,43.04997,-86.24039,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,7363,43.04996,-86.24043,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7364,43.05,-86.24031,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,29,7365,43.05003,-86.24043,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7366,43.05005,-86.24037,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",Yes,Yes,16,7367,43.05009,-86.24037,Multistem
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,7368,43.05002,-86.24054,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,7369,43.05001,-86.24056,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,14,7370,43.05003,-86.24057,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,7371,43.05003,-86.24058,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,7372,43.05003,-86.24059,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,7373,43.04977,-86.2408,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,7374,43.04978,-86.24084,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,7375,43.0498,-86.24088,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,25,7376,43.0481,-86.24085,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,25,7377,43.04977,-86.24091,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,7378,43.04976,-86.24095,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,16,7379,43.04971,-86.24094,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7380,43.04963,-86.24088,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,7381,43.04966,-86.24136,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,7382,43.0497,-86.24133,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,7383,43.04969,-86.24127,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,7384,43.04967,-86.24123,Multistem
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,23,7385,43.04969,-86.24107,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7386,43.04975,-86.24104,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,7387,43.04976,-86.24106,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,7388,43.04978,-86.2411,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,7389,43.04976,-86.24123,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,7390,43.04979,-86.24128,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,25,7391,43.05017,-86.23992,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,18,7392,43.05031,-86.2401,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,14,7393,43.05031,-86.2401,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,7394,43.05031,-86.2401,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,7395,43.05034,-86.24014,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,7396,43.05033,-86.24011,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,7397,43.05033,-86.24011,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7398,43.05033,-86.24013,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,7399,43.05036,-86.24013,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,10,7400,43.05038,-86.24016,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,16,9901,43.05044,-86.2401,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9902,43.0505,-86.24009,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9903,43.05051,-86.2401,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9904,43.05054,-86.24007,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9905,43.05053,-86.24009,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9906,43.05053,-86.24008,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9907,43.05053,-86.24008,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9908,43.05053,-86.24,Multistem
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,8,9909,43.05051,-86.23994,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,5,9910,43.0505,-86.23993,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,7,9911,43.05052,-86.23994,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9912,43.05053,-86.23981,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,6,9913,43.05052,-86.23979,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,11,9914,43.05052,-86.23978,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,12,9915,43.0505,-86.23981,
Ottawa,1/6/2020,69.3071,70-03-29-325-016,"1304 Lake Ave Cemetery, Grand Haven, MI 49417",ND - Proximity Skip,ND - Proximity Skip,9,9916,43.05051,-86.23982,Multistem
